energy,nu_e,nu_mu,nu_tau,nu_e_bar,nu_mu_bar,nu_tau_bar
-1.310639,0.00E+00,0.00E+00,0.00E+00,3.08E-01,0.00E+00,0.00E+00
-1.308338,0.00E+00,0.00E+00,0.00E+00,3.09E-01,0.00E+00,0.00E+00
-1.306037,0.00E+00,0.00E+00,0.00E+00,3.10E-01,0.00E+00,0.00E+00
-1.303736,0.00E+00,0.00E+00,0.00E+00,3.12E-01,0.00E+00,0.00E+00
-1.301435,0.00E+00,0.00E+00,0.00E+00,3.13E-01,0.00E+00,0.00E+00
-1.299134,0.00E+00,0.00E+00,0.00E+00,3.14E-01,0.00E+00,0.00E+00
-1.296833,0.00E+00,0.00E+00,0.00E+00,3.15E-01,0.00E+00,0.00E+00
-1.294532,0.00E+00,0.00E+00,0.00E+00,3.16E-01,0.00E+00,0.00E+00
-1.292231,0.00E+00,0.00E+00,0.00E+00,3.17E-01,0.00E+00,0.00E+00
-1.28993,0.00E+00,0.00E+00,0.00E+00,3.18E-01,0.00E+00,0.00E+00
-1.287629,0.00E+00,0.00E+00,0.00E+00,3.19E-01,0.00E+00,0.00E+00
-1.285328,0.00E+00,0.00E+00,0.00E+00,3.20E-01,0.00E+00,0.00E+00
-1.283027,0.00E+00,0.00E+00,0.00E+00,3.22E-01,0.00E+00,0.00E+00
-1.280726,0.00E+00,0.00E+00,0.00E+00,3.23E-01,0.00E+00,0.00E+00
-1.278425,0.00E+00,0.00E+00,0.00E+00,3.24E-01,0.00E+00,0.00E+00
-1.276124,0.00E+00,0.00E+00,0.00E+00,3.25E-01,0.00E+00,0.00E+00
-1.273823,0.00E+00,0.00E+00,0.00E+00,3.26E-01,0.00E+00,0.00E+00
-1.271522,0.00E+00,0.00E+00,0.00E+00,3.27E-01,0.00E+00,0.00E+00
-1.269221,0.00E+00,0.00E+00,0.00E+00,3.28E-01,0.00E+00,0.00E+00
-1.266919,0.00E+00,0.00E+00,0.00E+00,3.29E-01,0.00E+00,0.00E+00
-1.264618,0.00E+00,0.00E+00,0.00E+00,3.30E-01,0.00E+00,0.00E+00
-1.262317,0.00E+00,0.00E+00,0.00E+00,3.31E-01,0.00E+00,0.00E+00
-1.260016,0.00E+00,0.00E+00,0.00E+00,3.33E-01,0.00E+00,0.00E+00
-1.257715,0.00E+00,0.00E+00,0.00E+00,3.34E-01,0.00E+00,0.00E+00
-1.255414,0.00E+00,0.00E+00,0.00E+00,3.35E-01,0.00E+00,0.00E+00
-1.253113,0.00E+00,0.00E+00,0.00E+00,3.36E-01,0.00E+00,0.00E+00
-1.250812,0.00E+00,0.00E+00,0.00E+00,3.37E-01,0.00E+00,0.00E+00
-1.248511,0.00E+00,0.00E+00,0.00E+00,3.38E-01,0.00E+00,0.00E+00
-1.24621,0.00E+00,0.00E+00,0.00E+00,3.39E-01,0.00E+00,0.00E+00
-1.243909,0.00E+00,0.00E+00,0.00E+00,3.40E-01,0.00E+00,0.00E+00
-1.241608,0.00E+00,0.00E+00,0.00E+00,3.41E-01,0.00E+00,0.00E+00
-1.239307,0.00E+00,0.00E+00,0.00E+00,3.43E-01,0.00E+00,0.00E+00
-1.237006,0.00E+00,0.00E+00,0.00E+00,3.44E-01,0.00E+00,0.00E+00
-1.234705,0.00E+00,0.00E+00,0.00E+00,3.45E-01,0.00E+00,0.00E+00
-1.232404,0.00E+00,0.00E+00,0.00E+00,3.46E-01,0.00E+00,0.00E+00
-1.230103,0.00E+00,0.00E+00,0.00E+00,3.47E-01,0.00E+00,0.00E+00
-1.227802,0.00E+00,0.00E+00,0.00E+00,3.48E-01,0.00E+00,0.00E+00
-1.225501,0.00E+00,0.00E+00,0.00E+00,3.49E-01,0.00E+00,0.00E+00
-1.2232,0.00E+00,0.00E+00,0.00E+00,3.50E-01,0.00E+00,0.00E+00
-1.220899,0.00E+00,0.00E+00,0.00E+00,3.51E-01,0.00E+00,0.00E+00
-1.218598,0.00E+00,0.00E+00,0.00E+00,3.52E-01,0.00E+00,0.00E+00
-1.216297,0.00E+00,0.00E+00,0.00E+00,3.54E-01,0.00E+00,0.00E+00
-1.213996,0.00E+00,0.00E+00,0.00E+00,3.55E-01,0.00E+00,0.00E+00
-1.211695,0.00E+00,0.00E+00,0.00E+00,3.56E-01,0.00E+00,0.00E+00
-1.209394,0.00E+00,0.00E+00,0.00E+00,3.57E-01,0.00E+00,0.00E+00
-1.207093,0.00E+00,0.00E+00,0.00E+00,3.58E-01,0.00E+00,0.00E+00
-1.204792,0.00E+00,0.00E+00,0.00E+00,3.59E-01,0.00E+00,0.00E+00
-1.202491,0.00E+00,0.00E+00,0.00E+00,3.60E-01,0.00E+00,0.00E+00
-1.20019,0.00E+00,0.00E+00,0.00E+00,3.61E-01,0.00E+00,0.00E+00
-1.197889,0.00E+00,0.00E+00,0.00E+00,3.62E-01,0.00E+00,0.00E+00
-1.195588,0.00E+00,0.00E+00,0.00E+00,3.64E-01,0.00E+00,0.00E+00
-1.193287,0.00E+00,0.00E+00,0.00E+00,3.65E-01,0.00E+00,0.00E+00
-1.190985,0.00E+00,0.00E+00,0.00E+00,3.66E-01,0.00E+00,0.00E+00
-1.188684,0.00E+00,0.00E+00,0.00E+00,3.67E-01,0.00E+00,0.00E+00
-1.186383,0.00E+00,0.00E+00,0.00E+00,3.68E-01,0.00E+00,0.00E+00
-1.184082,0.00E+00,0.00E+00,0.00E+00,3.69E-01,0.00E+00,0.00E+00
-1.181781,0.00E+00,0.00E+00,0.00E+00,3.70E-01,0.00E+00,0.00E+00
-1.17948,0.00E+00,0.00E+00,0.00E+00,3.71E-01,0.00E+00,0.00E+00
-1.177179,0.00E+00,0.00E+00,0.00E+00,3.72E-01,0.00E+00,0.00E+00
-1.174878,0.00E+00,0.00E+00,0.00E+00,3.74E-01,0.00E+00,0.00E+00
-1.172577,0.00E+00,0.00E+00,0.00E+00,3.75E-01,0.00E+00,0.00E+00
-1.170276,0.00E+00,0.00E+00,0.00E+00,3.76E-01,0.00E+00,0.00E+00
-1.167975,0.00E+00,0.00E+00,0.00E+00,3.77E-01,0.00E+00,0.00E+00
-1.165674,0.00E+00,0.00E+00,0.00E+00,3.78E-01,0.00E+00,0.00E+00
-1.163373,0.00E+00,0.00E+00,0.00E+00,3.79E-01,0.00E+00,0.00E+00
-1.161072,0.00E+00,0.00E+00,0.00E+00,3.80E-01,0.00E+00,0.00E+00
-1.158771,0.00E+00,0.00E+00,0.00E+00,3.81E-01,0.00E+00,0.00E+00
-1.15647,0.00E+00,0.00E+00,0.00E+00,3.83E-01,0.00E+00,0.00E+00
-1.154169,0.00E+00,0.00E+00,0.00E+00,3.84E-01,0.00E+00,0.00E+00
-1.151868,0.00E+00,0.00E+00,0.00E+00,3.85E-01,0.00E+00,0.00E+00
-1.149567,0.00E+00,0.00E+00,0.00E+00,3.86E-01,0.00E+00,0.00E+00
-1.147266,0.00E+00,0.00E+00,0.00E+00,3.87E-01,0.00E+00,0.00E+00
-1.144965,0.00E+00,0.00E+00,0.00E+00,3.88E-01,0.00E+00,0.00E+00
-1.142664,0.00E+00,0.00E+00,0.00E+00,3.89E-01,0.00E+00,0.00E+00
-1.140363,0.00E+00,0.00E+00,0.00E+00,3.90E-01,0.00E+00,0.00E+00
-1.138062,0.00E+00,0.00E+00,0.00E+00,3.92E-01,0.00E+00,0.00E+00
-1.135761,0.00E+00,0.00E+00,0.00E+00,3.93E-01,0.00E+00,0.00E+00
-1.13346,0.00E+00,0.00E+00,0.00E+00,3.94E-01,0.00E+00,0.00E+00
-1.131159,0.00E+00,0.00E+00,0.00E+00,3.95E-01,0.00E+00,0.00E+00
-1.128858,0.00E+00,0.00E+00,0.00E+00,3.96E-01,0.00E+00,0.00E+00
-1.126557,0.00E+00,0.00E+00,0.00E+00,3.97E-01,0.00E+00,0.00E+00
-1.124256,0.00E+00,0.00E+00,0.00E+00,3.98E-01,0.00E+00,0.00E+00
-1.121955,0.00E+00,0.00E+00,0.00E+00,3.99E-01,0.00E+00,0.00E+00
-1.119654,0.00E+00,0.00E+00,0.00E+00,4.00E-01,0.00E+00,0.00E+00
-1.117353,0.00E+00,0.00E+00,0.00E+00,4.01E-01,0.00E+00,0.00E+00
-1.115051,0.00E+00,0.00E+00,0.00E+00,4.03E-01,0.00E+00,0.00E+00
-1.11275,0.00E+00,0.00E+00,0.00E+00,4.04E-01,0.00E+00,0.00E+00
-1.110449,0.00E+00,0.00E+00,0.00E+00,4.05E-01,0.00E+00,0.00E+00
-1.108148,0.00E+00,0.00E+00,0.00E+00,4.06E-01,0.00E+00,0.00E+00
-1.105847,0.00E+00,0.00E+00,0.00E+00,4.07E-01,0.00E+00,0.00E+00
-1.103546,0.00E+00,0.00E+00,0.00E+00,4.08E-01,0.00E+00,0.00E+00
-1.101245,0.00E+00,0.00E+00,0.00E+00,4.09E-01,0.00E+00,0.00E+00
-1.098944,0.00E+00,0.00E+00,0.00E+00,4.10E-01,0.00E+00,0.00E+00
-1.096643,0.00E+00,0.00E+00,0.00E+00,4.11E-01,0.00E+00,0.00E+00
-1.094342,0.00E+00,0.00E+00,0.00E+00,4.12E-01,0.00E+00,0.00E+00
-1.092041,0.00E+00,0.00E+00,0.00E+00,4.13E-01,0.00E+00,0.00E+00
-1.08974,0.00E+00,0.00E+00,0.00E+00,4.14E-01,0.00E+00,0.00E+00
-1.087439,0.00E+00,0.00E+00,0.00E+00,4.15E-01,0.00E+00,0.00E+00
-1.085138,0.00E+00,0.00E+00,0.00E+00,4.16E-01,0.00E+00,0.00E+00
-1.082837,0.00E+00,0.00E+00,0.00E+00,4.17E-01,0.00E+00,0.00E+00
-1.080536,0.00E+00,0.00E+00,0.00E+00,4.18E-01,0.00E+00,0.00E+00
-1.078235,0.00E+00,0.00E+00,0.00E+00,4.19E-01,0.00E+00,0.00E+00
-1.075934,0.00E+00,0.00E+00,0.00E+00,4.20E-01,0.00E+00,0.00E+00
-1.073633,0.00E+00,0.00E+00,0.00E+00,4.21E-01,0.00E+00,0.00E+00
-1.071332,0.00E+00,0.00E+00,0.00E+00,4.22E-01,0.00E+00,0.00E+00
-1.069031,0.00E+00,0.00E+00,0.00E+00,4.23E-01,0.00E+00,0.00E+00
-1.06673,0.00E+00,0.00E+00,0.00E+00,4.24E-01,0.00E+00,0.00E+00
-1.064429,0.00E+00,0.00E+00,0.00E+00,4.25E-01,0.00E+00,0.00E+00
-1.062128,0.00E+00,0.00E+00,0.00E+00,4.26E-01,0.00E+00,0.00E+00
-1.059827,0.00E+00,0.00E+00,0.00E+00,4.27E-01,0.00E+00,0.00E+00
-1.057526,0.00E+00,0.00E+00,0.00E+00,4.28E-01,0.00E+00,0.00E+00
-1.055225,0.00E+00,0.00E+00,0.00E+00,4.29E-01,0.00E+00,0.00E+00
-1.052924,0.00E+00,0.00E+00,0.00E+00,4.30E-01,0.00E+00,0.00E+00
-1.050623,0.00E+00,0.00E+00,0.00E+00,4.31E-01,0.00E+00,0.00E+00
-1.048322,0.00E+00,0.00E+00,0.00E+00,4.32E-01,0.00E+00,0.00E+00
-1.046021,0.00E+00,0.00E+00,0.00E+00,4.33E-01,0.00E+00,0.00E+00
-1.04372,0.00E+00,0.00E+00,0.00E+00,4.34E-01,0.00E+00,0.00E+00
-1.041419,0.00E+00,0.00E+00,0.00E+00,4.34E-01,0.00E+00,0.00E+00
-1.039118,0.00E+00,0.00E+00,0.00E+00,4.35E-01,0.00E+00,0.00E+00
-1.036816,0.00E+00,0.00E+00,0.00E+00,4.36E-01,0.00E+00,0.00E+00
-1.034515,0.00E+00,0.00E+00,0.00E+00,4.37E-01,0.00E+00,0.00E+00
-1.032214,0.00E+00,0.00E+00,0.00E+00,4.38E-01,0.00E+00,0.00E+00
-1.029913,0.00E+00,0.00E+00,0.00E+00,4.39E-01,0.00E+00,0.00E+00
-1.027612,0.00E+00,0.00E+00,0.00E+00,4.40E-01,0.00E+00,0.00E+00
-1.025311,0.00E+00,0.00E+00,0.00E+00,4.41E-01,0.00E+00,0.00E+00
-1.02301,0.00E+00,0.00E+00,0.00E+00,4.41E-01,0.00E+00,0.00E+00
-1.020709,0.00E+00,0.00E+00,0.00E+00,4.42E-01,0.00E+00,0.00E+00
-1.018408,0.00E+00,0.00E+00,0.00E+00,4.43E-01,0.00E+00,0.00E+00
-1.016107,0.00E+00,0.00E+00,0.00E+00,4.44E-01,0.00E+00,0.00E+00
-1.013806,0.00E+00,0.00E+00,0.00E+00,4.45E-01,0.00E+00,0.00E+00
-1.011505,0.00E+00,0.00E+00,0.00E+00,4.45E-01,0.00E+00,0.00E+00
-1.009204,0.00E+00,0.00E+00,0.00E+00,4.46E-01,0.00E+00,0.00E+00
-1.006903,0.00E+00,0.00E+00,0.00E+00,4.47E-01,0.00E+00,0.00E+00
-1.004602,0.00E+00,0.00E+00,0.00E+00,4.48E-01,0.00E+00,0.00E+00
-1.002301,0.00E+00,0.00E+00,0.00E+00,4.48E-01,0.00E+00,0.00E+00
-1,0.00E+00,0.00E+00,0.00E+00,4.49E-01,0.00E+00,0.00E+00
